make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern,model,1,2,3,,,,
BMW,535 I Xdrive GT 4 DR AWD,2012,4.7,4,5,5,FALSE,535,I,Xdrive,GT,4,DR,AWD,
BMW,550 I GT 4 DR RWD,2012,4.7,4,5,5,FALSE,550,I,GT,4,DR,RWD,,
BMW,550 I Xdrive GT 4 DR AWD,2012,4.7,4,5,5,FALSE,550,I,Xdrive,GT,4,DR,AWD,
BMW,Active Hybrid 3 4 DR RWD,2014,4.7,4,5,5,FALSE,Active,Hybrid,3,4,DR,RWD,,
BMW,Active Hybrid 535 I 4 DR RWD,2014,4.7,4,5,5,FALSE,Active,Hybrid,535,I,4,DR,RWD,
BMW,528 I 4 DR RWD,2014,4.7,4,5,5,FALSE,528,I,4,DR,RWD,,,
BMW,528 I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,528,I,Xdrive,4,DR,AWD,,
BMW,535 I 4 DR RWD,2014,4.7,4,5,5,FALSE,535,I,4,DR,RWD,,,
BMW,535 I GT 4 DR RWD,2014,4.7,4,5,5,FALSE,535,I,GT,4,DR,RWD,,
BMW,535 I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,535,I,Xdrive,4,DR,AWD,,
BMW,535 I Xdrive GT 4 DR AWD,2014,4.7,4,5,5,FALSE,535,I,Xdrive,GT,4,DR,AWD,
BMW,550 I 4 DR RWD,2014,4.7,4,5,5,FALSE,550,I,4,DR,RWD,,,
BMW,550 I GT 4 DR RWD,2014,4.7,4,5,5,FALSE,550,I,GT,4,DR,RWD,,
BMW,550 I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,550,I,Xdrive,4,DR,AWD,,
BMW,550 I Xdrive GT 4 DR AWD,2014,4.7,4,5,5,FALSE,550,I,Xdrive,GT,4,DR,AWD,
BMW,X3 Sdrive28I SUV RWD,2015,4.7,5,5,4,FALSE,X3,Sdrive28I,SUV,RWD,,,,
BMW,X3 Xdrive28D SUV AWD,2015,4.7,5,5,4,FALSE,X3,Xdrive28D,SUV,AWD,,,,
BMW,X3 Xdrive28I SUV AWD,2015,4.7,5,5,4,FALSE,X3,Xdrive28I,SUV,AWD,,,,
BMW,X3 Xdrive35I SUV AWD,2015,4.7,5,5,4,FALSE,X3,Xdrive35I,SUV,AWD,,,,
BMW,X5 Sdrive35I SUV RWD,2015,4.7,5,5,4,FALSE,X5,Sdrive35I,SUV,RWD,,,,
BMW,X5 Xdrive35D SUV AWD,2015,4.7,5,5,4,FALSE,X5,Xdrive35D,SUV,AWD,,,,
BMW,X5 Xdrive35I SUV AWD,2015,4.7,5,5,4,FALSE,X5,Xdrive35I,SUV,AWD,,,,
BMW,X5 Xdrive50I SUV AWD,2015,4.7,5,5,4,FALSE,X5,Xdrive50I,SUV,AWD,,,,
BMW,320I 4 DR RWD,2015,4.7,4,5,5,FALSE,320I,4,DR,RWD,,,,
BMW,320I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,320I,Xdrive,4,DR,AWD,,,
BMW,328D 4 DR RWD,2015,4.7,4,5,5,FALSE,328D,4,DR,RWD,,,,
BMW,328D Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,328D,Xdrive,4,DR,AWD,,,
BMW,328 I 4 DR RWD,2015,4.7,4,5,5,FALSE,328,I,4,DR,RWD,,,
BMW,328 I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,328,I,Xdrive,4,DR,AWD,,
BMW,335 I 4 DR RWD,2015,4.7,4,5,5,FALSE,335,I,4,DR,RWD,,,
BMW,335 I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,335,I,Xdrive,4,DR,AWD,,
BMW,Active Hybrid 3 4 DR RWD,2015,4.7,4,5,5,FALSE,Active,Hybrid,3,4,DR,RWD,,
BMW,328I Xdrive GT 5 HB AWD,2015,4.7,4,5,5,FALSE,328I,Xdrive,GT,5,HB,AWD,,
BMW,335I Xdrive GT 5 HB AWD,2015,4.7,4,5,5,FALSE,335I,Xdrive,GT,5,HB,AWD,,
BMW,328I Xdrive SW AWD,2015,4.7,4,5,5,FALSE,328I,Xdrive,SW,AWD,,,,
BMW,528 I 4 DR RWD,2015,4.7,4,5,5,FALSE,528,I,4,DR,RWD,,,
BMW,528 I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,528,I,Xdrive,4,DR,AWD,,
BMW,535 I 4 DR RWD,2015,4.7,4,5,5,FALSE,535,I,4,DR,RWD,,,
BMW,535 I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,535,I,Xdrive,4,DR,AWD,,
BMW,550 I Xdrive 4 DR AWD,2015,4.7,4,5,5,FALSE,550,I,Xdrive,4,DR,AWD,,
BMW,328 I 4 DR RWD,2013,4.7,4,5,5,FALSE,328,I,4,DR,RWD,,,
BMW,328 I Xdrive 4 DR AWD,2013,4.7,4,5,5,FALSE,328,I,Xdrive,4,DR,AWD,,
BMW,550 I Xdrive GT 5 HB AWD,2015,4.7,4,5,5,FALSE,550,I,Xdrive,GT,5,HB,AWD,
BMW,535 I GT 5 HB RWD,2015,4.7,4,5,5,FALSE,535,I,GT,5,HB,RWD,,
BMW,535 I Xdrive GT 5 HB AWD,2015,4.7,4,5,5,FALSE,535,I,Xdrive,GT,5,HB,AWD,
BMW,550 I GT 5 HB RWD,2015,4.7,4,5,5,FALSE,550,I,GT,5,HB,RWD,,
BMW,550 I 4 DR RWD,2015,4.7,4,5,5,FALSE,550,I,4,DR,RWD,,,
BMW,Active Hybrid 535 I 4 DR RWD,2015,4.7,4,5,5,FALSE,Active,Hybrid,535,I,4,DR,RWD,
BMW,335 I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,335,I,Xdrive,4,DR,AWD,,
BMW,335 I 4 DR RWD,2014,4.7,4,5,5,FALSE,335,I,4,DR,RWD,,,
BMW,335 I 4 DR RWD,2013,4.7,4,5,5,FALSE,335,I,4,DR,RWD,,,
BMW,335 I Xdrive 4 DR AWD,2013,4.7,4,5,5,FALSE,335,I,Xdrive,4,DR,AWD,,
BMW,Active Hybrid 3 4 DR RWD,2013,4.7,4,5,5,FALSE,Active,Hybrid,3,4,DR,RWD,,
BMW,528 I 4 DR RWD,2013,4.7,4,5,5,FALSE,528,I,4,DR,RWD,,,
BMW,528 Xdrive I 4 DR AWD,2013,4.7,4,5,5,FALSE,528,Xdrive,I,4,DR,AWD,,
BMW,528 XI 4 DR AWD,2013,4.7,4,5,5,FALSE,528,XI,4,DR,AWD,,,
BMW,535 I 4 DR RWD,2013,4.7,4,5,5,FALSE,535,I,4,DR,RWD,,,
BMW,535 I GT 4 DR RWD,2013,4.7,4,5,5,FALSE,535,I,GT,4,DR,RWD,,
BMW,535 I Xdrive 4 DR AWD,2013,4.7,4,5,5,FALSE,535,I,Xdrive,4,DR,AWD,,
BMW,535 I Xdrive GT 4 DR AWD,2013,4.7,4,5,5,FALSE,535,I,Xdrive,GT,4,DR,AWD,
BMW,550 I 4 DR RWD,2013,4.7,4,5,5,FALSE,550,I,4,DR,RWD,,,
BMW,550 I GT 4 DR RWD,2013,4.7,4,5,5,FALSE,550,I,GT,4,DR,RWD,,
BMW,550 I Xdrive 4 DR AWD,2013,4.7,4,5,5,FALSE,550,I,Xdrive,4,DR,AWD,,
BMW,550 I Xdrive GT 4 DR AWD,2013,4.7,4,5,5,FALSE,550,I,Xdrive,GT,4,DR,AWD,
BMW,Active Hybrid 535 I 4 DR RWD,2013,4.7,4,5,5,FALSE,Active,Hybrid,535,I,4,DR,RWD,
BMW,3 Series 4 DR AWD,2016,4.7,4,5,5,FALSE,3,Series,4,DR,AWD,,,
BMW,3 Series 4 DR RWD,2016,4.7,4,5,5,FALSE,3,Series,4,DR,RWD,,,
BMW,3 Series GT 5 HB AWD,2016,4.7,4,5,5,FALSE,3,Series,GT,5,HB,AWD,,
BMW,320I 4 DR RWD,2014,4.7,4,5,5,FALSE,320I,4,DR,RWD,,,,
BMW,320I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,320I,Xdrive,4,DR,AWD,,,
BMW,328D 4 DR RWD,2014,4.7,4,5,5,FALSE,328D,4,DR,RWD,,,,
BMW,328D Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,328D,Xdrive,4,DR,AWD,,,
BMW,328I Xdrive SW AWD,2014,4.7,4,5,5,FALSE,328I,Xdrive,SW,AWD,,,,
BMW,328I Xdrive GT 5 HB AWD,2014,4.7,4,5,5,FALSE,328I,Xdrive,GT,5,HB,AWD,,
BMW,335I Xdrive GT 5 HB AWD,2014,4.7,4,5,5,FALSE,335I,Xdrive,GT,5,HB,AWD,,
BMW,328 I 4 DR RWD,2014,4.7,4,5,5,FALSE,328,I,4,DR,RWD,,,
BMW,328 I Xdrive 4 DR AWD,2014,4.7,4,5,5,FALSE,328,I,Xdrive,4,DR,AWD,,
BMW,X5 SUV RWD,2016,4.7,5,5,4,FALSE,X5,SUV,RWD,,,,,
BMW,X5 SUV AWD,2016,4.7,5,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X3 SUV AWD,2017,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,X5 SUV RWD,2017,4.7,5,5,4,FALSE,X5,SUV,RWD,,,,,
BMW,X5 SUV AWD,2017,4.7,5,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,3 Series SW AWD,2016,4.7,4,5,5,FALSE,3,Series,SW,AWD,,,,
BMW,3 Series GT 5 HB AWD,2017,4.7,4,5,5,FALSE,3,Series,GT,5,HB,AWD,,
BMW,5 Series GT 5 HB RWD,2017,4.7,4,5,5,FALSE,5,Series,GT,5,HB,RWD,,
BMW,5 Series GT 5 HB AWD,2017,4.7,4,5,5,FALSE,5,Series,GT,5,HB,AWD,,
BMW,X3 SUV RWD,2017,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,3 Series 4 DR RWD,2017,4.7,4,5,5,FALSE,3,Series,4,DR,RWD,,,
BMW,5 Series GT 5 HB RWD,2016,4.7,4,5,5,FALSE,5,Series,GT,5,HB,RWD,,
BMW,5 Series 4 DR AWD,2016,4.7,4,5,5,FALSE,5,Series,4,DR,AWD,,,
BMW,5 Series GT 5 HB AWD,2016,4.7,4,5,5,FALSE,5,Series,GT,5,HB,AWD,,
BMW,5 Series 4 DR RWD,2016,4.7,4,5,5,FALSE,5,Series,4,DR,RWD,,,
BMW,5 Series PHEV 4 DR RWD,2016,4.7,4,5,5,FALSE,5,Series,PHEV,4,DR,RWD,,
BMW,3 Series 4 DR AWD,2017,4.7,4,5,5,FALSE,3,Series,4,DR,AWD,,,
BMW,3 Series SW AWD,2017,4.7,4,5,5,FALSE,3,Series,SW,AWD,,,,
BMW,X3 SUV RWD,2016,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,X3 SUV AWD,2016,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,3 Series 4 DR RWD,2018,4.7,4,5,5,FALSE,3,Series,4,DR,RWD,,,
BMW,3 Series 4 DR AWD,2018,4.7,4,5,5,FALSE,3,Series,4,DR,AWD,,,
BMW,3 Series SW AWD,2018,4.7,4,5,5,FALSE,3,Series,SW,AWD,,,,
BMW,3 Series GT 5 HB AWD,2018,4.7,4,5,5,FALSE,3,Series,GT,5,HB,AWD,,
BMW,X5 SUV RWD,2018,4.7,5,5,4,FALSE,X5,SUV,RWD,,,,,
BMW,X5 SUV AWD,2018,4.7,5,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X1 SUV FWD,2018,4.3,4,5,4,FALSE,X1,SUV,FWD,,,,,
BMW,X1 SUV AWD,2018,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X1 SUV AWD,2020,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X3 SUV AWD,2020,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,X1 SUV FWD,2020,4.3,4,5,4,FALSE,X1,SUV,FWD,,,,,
BMW,X3 SUV RWD,2020,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,X1 SUV FWD,2019,4.3,4,5,4,FALSE,X1,SUV,FWD,,,,,
BMW,X1 SUV AWD,2019,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X3 SUV RWD,2019,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,X3 SUV AWD,2019,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,3 Series SW AWD,2019,4.7,4,5,5,FALSE,3,Series,SW,AWD,,,,
BMW,3 Series GT 5 HB AWD,2019,4.7,4,5,5,FALSE,3,Series,GT,5,HB,AWD,,
BMW,3 Series 4 DR RWD,2021,5,5,5,5,FALSE,3,Series,4,DR,RWD,,,
BMW,X1 SUV FWD,2021,4.3,4,5,4,FALSE,X1,SUV,FWD,,,,,
BMW,X3 SUV RWD,2021,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,3 Series 4 DR AWD,2021,5,5,5,5,FALSE,3,Series,4,DR,AWD,,,
BMW,X1 SUV AWD,2021,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X3 SUV AWD,2021,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,3 Series 4 DR RWD,2022,5,5,5,5,FALSE,3,Series,4,DR,RWD,,,
BMW,X1 SUV FWD,2022,4.3,4,5,4,FALSE,X1,SUV,FWD,,,,,
BMW,X3 SUV RWD,2022,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,3 Series 4 DR AWD,2022,5,5,5,5,FALSE,3,Series,4,DR,AWD,,,
BMW,X1 SUV AWD,2022,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X3 SUV AWD,2022,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,3 Series Sedan 4 DR RWD,2023,5,5,5,5,FALSE,3,Series,Sedan,4,DR,RWD,,
BMW,3 Series Sedan 4 DR AWD,2023,5,5,5,5,FALSE,3,Series,Sedan,4,DR,AWD,,
BMW,X3 SUV RWD,2023,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,X3 SUV AWD,2023,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,3 Series Sedan 4 DR RWD,2024,5,5,5,5,FALSE,3,Series,Sedan,4,DR,RWD,,
BMW,3 Series Sedan 4 DR AWD,2024,5,5,5,5,FALSE,3,Series,Sedan,4,DR,AWD,,
BMW,X3 SUV RWD,2024,4.7,5,5,4,FALSE,X3,SUV,RWD,,,,,
BMW,X3 SUV AWD,2024,4.7,5,5,4,FALSE,X3,SUV,AWD,,,,,
BMW,X5 M SUV AWD,2013,4,3,5,4,FALSE,X5,M,SUV,AWD,,,,
BMW,X5 Xdrive35D SUV AWD,2013,4,3,5,4,FALSE,X5,Xdrive35D,SUV,AWD,,,,
BMW,X5 Xdrive35I SUV AWD,2013,4,3,5,4,FALSE,X5,Xdrive35I,SUV,AWD,,,,
BMW,X5 Xdrive50I SUV AWD,2013,4,3,5,4,FALSE,X5,Xdrive50I,SUV,AWD,,,,
BMW,X5 SUV AWD,2020,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X5 SUV AWD,2019,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X5 SUV AWD,2021,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X5 SUV AWD,2022,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X1 SUV AWD,2023,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X5 SUV AWD,2023,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
BMW,X1 SUV AWD,2024,4.3,4,5,4,FALSE,X1,SUV,AWD,,,,,
BMW,X5 SUV AWD,2024,4.3,4,5,4,FALSE,X5,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2011,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Lacrosse 4 DR FWD,2011,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Enclave SUV AWD,2011,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Lacrosse 4 DR AWD,2011,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Regal 4 DR FWD,2012,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Lacrosse 4 DR FWD,2012,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Lacrosse eAssist 4 DR FWD,2012,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,FWD,,,
Buick,Lacrosse eAssist 4 DR AWD,2012,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,AWD,,,
Buick,Regal eAssist 4 DR FWD,2012,4.3,4,5,4,FALSE,Regal,eAssist,4,DR,FWD,,,
Buick,Enclave SUV AWD,2012,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2012,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Regal 4 DR AWD,2012,4.3,4,5,4,FALSE,Regal,4,DR,AWD,,,,
Buick,Lacrosse 4 DR AWD,2012,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Lacrosse 4 DR AWD,2013,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Lacrosse 4 DR FWD,2013,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Regal 4 DR FWD,2013,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Lacrosse eAssist 4 DR FWD,2013,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,FWD,,,
Buick,Lacrosse eAssist 4 DR AWD,2013,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,AWD,,,
Buick,Regal eAssist 4 DR FWD,2013,4.3,4,5,4,FALSE,Regal,eAssist,4,DR,FWD,,,
Buick,Regal 4 DR AWD,2015,4.3,4,5,4,FALSE,Regal,4,DR,AWD,,,,
Buick,Regal 4 DR FWD,2015,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Regal eAssist 4 DR FWD,2015,4.3,4,5,4,FALSE,Regal,eAssist,4,DR,FWD,,,
Buick,Lacrosse 4 DR AWD,2015,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Lacrosse 4 DR FWD,2015,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Encore SUV AWD,2015,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Encore SUV FWD,2015,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Lacrosse eAssist 4 DR FWD,2015,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,FWD,,,
Buick,Lacrosse eAssist 4 DR AWD,2015,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,AWD,,,
Buick,Enclave SUV AWD,2015,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2015,4.7,5,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Verano 4 DR FWD,2015,4.7,5,5,4,FALSE,Verano,4,DR,FWD,,,,
Buick,Verano 4 DR FWD,2013,4.7,5,5,4,FALSE,Verano,4,DR,FWD,,,,
Buick,Enclave SUV FWD,2013,4.7,5,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Encore SUV AWD,2016,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Encore SUV FWD,2016,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Enclave SUV AWD,2013,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Encore SUV AWD,2013,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2016,4.7,5,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Enclave SUV AWD,2016,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Verano 4 DR FWD,2016,4.7,5,5,4,FALSE,Verano,4,DR,FWD,,,,
Buick,Regal 4 DR FWD,2016,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Regal 4 DR AWD,2016,4.3,4,5,4,FALSE,Regal,4,DR,AWD,,,,
Buick,Regal eAssist 4 DR FWD,2016,4.3,4,5,4,FALSE,Regal,eAssist,4,DR,FWD,,,
Buick,Lacrosse 4 DR FWD,2016,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Lacrosse 4 DR AWD,2016,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Lacrosse eAssist 4 DR FWD,2016,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,FWD,,,
Buick,Lacrosse eAssist 4 DR AWD,2016,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,AWD,,,
Buick,Verano 4 DR FWD,2014,4.7,5,5,4,FALSE,Verano,4,DR,FWD,,,,
Buick,Regal 4 DR FWD,2014,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Regal eAssist 4 DR FWD,2014,4.3,4,5,4,FALSE,Regal,eAssist,4,DR,FWD,,,
Buick,Regal 4 DR AWD,2014,4.3,4,5,4,FALSE,Regal,4,DR,AWD,,,,
Buick,Lacrosse 4 DR AWD,2014,4.7,5,5,4,FALSE,Lacrosse,4,DR,AWD,,,,
Buick,Lacrosse 4 DR FWD,2014,4.7,5,5,4,FALSE,Lacrosse,4,DR,FWD,,,,
Buick,Lacrosse eAssist 4 DR FWD,2014,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,FWD,,,
Buick,Lacrosse eAssist 4 DR AWD,2014,4.7,5,5,4,FALSE,Lacrosse,eAssist,4,DR,AWD,,,
Buick,Encore SUV AWD,2014,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Enclave SUV AWD,2014,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2014,4.7,5,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Verano 4 DR FWD,2017,4.7,5,5,4,FALSE,Verano,4,DR,FWD,,,,
Buick,Encore SUV FWD,2017,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Encore SUV AWD,2017,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Envision SUV AWD,2016,4.3,4,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Cascada C FWD,2016,4.3,4,5,4,FALSE,Cascada,C,FWD,,,,,
Buick,Regal 4 DR FWD,2017,4.3,4,5,4,FALSE,Regal,4,DR,FWD,,,,
Buick,Regal 4 DR AWD,2017,4.3,4,5,4,FALSE,Regal,4,DR,AWD,,,,
Buick,Enclave SUV FWD,2017,4.7,5,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Enclave SUV AWD,2017,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Cascada C FWD,2017,4.3,4,5,4,FALSE,Cascada,C,FWD,,,,,
Buick,LaCrosse 4 DR FWD,2017,5,5,5,5,FALSE,LaCrosse,4,DR,FWD,,,,
Buick,LaCrosse 4 DR AWD,2017,5,5,5,5,FALSE,LaCrosse,4,DR,AWD,,,,
Buick,Envision SUV AWD,2017,4.3,4,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Cascada C FWD,2019,4.3,4,5,4,FALSE,Cascada,C,FWD,,,,,
Buick,Encore SUV FWD,2019,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Encore SUV AWD,2019,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Envision SUV AWD,2019,4.3,4,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,LaCrosse 4 DR FWD,2018,5,5,5,5,FALSE,LaCrosse,4,DR,FWD,,,,
Buick,LaCrosse 4 DR AWD,2018,5,5,5,5,FALSE,LaCrosse,4,DR,AWD,,,,
Buick,LaCrosse 4 DR AWD,2019,5,5,5,5,FALSE,LaCrosse,4,DR,AWD,,,,
Buick,LaCrosse 4 DR FWD,2019,5,5,5,5,FALSE,LaCrosse,4,DR,FWD,,,,
Buick,LaCrosse Hybrid 4 DR FWD,2019,5,5,5,5,FALSE,LaCrosse,Hybrid,4,DR,FWD,,,
Buick,Enclave SUV AWD,2019,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2019,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Cascada C FWD,2018,4.3,4,5,4,FALSE,Cascada,C,FWD,,,,,
Buick,LaCrosse Hybrid 4 DR FWD,2018,5,5,5,5,FALSE,LaCrosse,Hybrid,4,DR,FWD,,,
Buick,Enclave SUV FWD,2018,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Enclave SUV AWD,2018,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Encore SUV AWD,2018,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Encore SUV FWD,2018,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Envision SUV AWD,2018,4.3,4,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Encore SUV FWD,2020,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Encore SUV AWD,2020,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Envision SUV AWD,2020,4.3,4,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Enclave SUV FWD,2020,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Enclave SUV AWD,2020,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Encore SUV AWD,2021,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Encore SUV FWD,2021,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Encore SUV FWD,2022,4.7,5,5,4,FALSE,Encore,SUV,FWD,,,,,
Buick,Encore GX SUV FWD,2022,4.7,5,5,4,FALSE,Encore,GX,SUV,FWD,,,,
Buick,Encore SUV AWD,2022,4.7,5,5,4,FALSE,Encore,SUV,AWD,,,,,
Buick,Encore GX SUV AWD,2022,4.7,5,5,4,FALSE,Encore,GX,SUV,AWD,,,,
Buick,Encore GX SUV FWD,2021,4.7,5,5,4,FALSE,Encore,GX,SUV,FWD,,,,
Buick,Envision SUV FWD,2021,4.7,5,5,4,FALSE,Envision,SUV,FWD,,,,,
Buick,Enclave SUV FWD,2021,4.3,4,5,4,FALSE,Enclave,SUV,FWD,,,,,
Buick,Encore GX SUV AWD,2021,4.7,5,5,4,FALSE,Encore,GX,SUV,AWD,,,,
Buick,Envision SUV AWD,2021,4.7,5,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Enclave SUV AWD,2021,4.3,4,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Envision SUV FWD,2022,4.7,5,5,4,FALSE,Envision,SUV,FWD,,,,,
Buick,Envision SUV AWD,2022,4.7,5,5,4,FALSE,Envision,SUV,AWD,,,,,
Buick,Enclave SUV AWD,2022,4.7,5,5,4,FALSE,Enclave,SUV,AWD,,,,,
Buick,Encore GX SUV FWD,2023,4.7,5,5,4,FALSE,Encore,GX,SUV,FWD,,,,
Buick,Encore GX SUV AWD,2023,4.7,5,5,4,FALSE,Encore,GX,SUV,AWD,,,,
Buick,Envision SUV FWD,2023,4.7,5,5,4,FALSE,Envision,SUV,FWD,,,,,
